	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
5915	DER POLITISCHE DICHTER WALTER HASENCLEVER l00300184	"Jünglinge stehn in Universitäten
Und Söhne auf, die ihre Väter hassen.
Der Schuß geht los. In ausgedörrten Städten
Minister nicht mehr an den Tafeln prassen."	0.0	1.0	0.0	0.0	0.0	0.0	"Ihr Freiheitskämpfer, werdet Freiheitsrichter,
Bevor die Falschen euer Werk verraten.
Von Firmamenten steigt der neue Dichter
Herab zu irdischen und größern Taten. In seinem Auge, das den Morgen wittert,
Verliert die Nacht das Chaos der Umhüllung.
Die Muse flieht. Von seinem Geist umzittert
Baut sich die Erde auf und wird Erfüllung. Sie reißt von ihrem Schild die alten Thesen,
Die Majorate listig sich vermachen.
Prärieen tragen Brot für alle Wesen,
Denn alle Früchte reifen auch den Schwachen. Nicht in dem Schatten stählerner Emphoren
Erglühen Trusts, die ihre Beute jagen:
Ihr Präsidenten, eilt und seid geboren,
Den tausendköpfigen Moloch zu erschlagen! Die Macht zerfällt. Wir werden uns vereinen.
Wir, schaukelnd auf atlantischen Transporten,
Auswandrer, denen Heimatwolken scheinen.
Europa naht. Es sinken Eisenpforten. Jünglinge stehn in Universitäten
Und Söhne auf, die ihre Väter hassen.
Der Schuß geht los. In ausgedörrten Städten
Minister nicht mehr an den Tafeln prassen."	l00300184	ANGER
3417	Unterwegs Semmig, Hermann	"„Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ —"	0.0	1.0	1.0	1.0	0.0	1.0	"„Und kalt ist's auch“, rief unter Fluch und Lärmen
Der Invalid, „wollt ihr, daß ich ins Feuer
Noch meinen Stelzfuß werfe, uns zu wärmen?
Noth thät' es wahrlich, denn der Wein ist theuer.“ „Und gingen die Geschäfte nur etwas“,
Sprach der Hausirer, „ich tränk' auch ein Glas;
Doch immer größer wird die Noth im Volke.“ Er seufzt' und alle schwiegen wie zuvor.
Auf einmal riesig aus der Tabackswolke
Hob sich der greise Vagabund empor.
Um seine Brauen lag es lange schon
Wie eines Wetters unheimliches Drohn,
Und auf der Stirne seine Ader schwoll,
Und donnernd also jetzt sein Wort erscholl:
„Wo liegt die Quelle von des Volkes Noth?
Im Volke selbst und seinem feigen Dulden!
Wollt ihr nicht ewig eure Noth verschulden,
So ruft verzweifelt aus: Brot oder Tod!
Armsel'ge Zeit, wo statt auf Barrikaden
Zu bluten für sein Recht, der freie Mann
Nur auf der Guillotine sterben kann!
Im Bagno nur bei meinen Kameraden
Lebt wie des Elementes wilde Kraft
Noch ungezähmt und frei die Leidenschaft;
Zurück zu ihnen sehne ich mich wieder,
Ich steh' auf dieser Welt sonst ganz allein,
Fast wie der Greis, der mir fällt eben ein.
Noch rieselt kalt es mir durch alle Glieder,
Denk' ich an das, was ich erzählen will.“ Er setzte sich, wir aber horchten still.
„'s war Neunundachtzig beim Bastillensturm,
Die Glocken heulten wild von jedem Thurm
Und um die alte finstre Zwingburg her
Schwoll heulend wie der Sturm des Volkes Meer ...“ „Ihr war't dabei“, warf froh erstaunt ich ein,
„Ihr kämpftet mit in jenen Heldenreih'n?
Das war ein Volk noch, nicht wie die, so heute
Sich ihres Herr'n verkaufen selbst als Beute;
Das wußte noch zu kämpfen, ja zu sterben,
Sobald es galt die Freiheit zu erwerben.“ „Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ —"	l0020151	ANGER#FEAR#JOY#SADNESS
117	An Emma Frapan, Ilse	"Nimm von mir, was mich jäh zu Boden reißt.
Mir graut, mich selbst in solcher Glut zu sehen;
Und laß das Schlackenfeuer vor dem Geist
Zu Erdenasche werden und verwehen."	0.0	0.0	1.0	0.0	1.0	0.0	"An Emma
Frapan, Ilse Wie grüßt du schon von ferne, helles Fenster,
Mein müdes Aug' mit deinem trauten Scheine,
In kalter Nacht ein warmer Liebesschimmer.
Ich weiß, dort oben hat die liebe Kleine,
Zur Abwehr aller Schatten und Gespenster,
Die Lampe schon entfacht im stillen Zimmer. O leuchte du mir immer,
Mein sanftes Licht!
Für tausend Freudenkerzen
Tausch' ich dich nicht!
Für alle Menschenherzen
Dies eine nicht! O Freundesliebe, die du sanft und groß
Mein Leben hast durchleuchtet und getragen,
Verlaß mich nicht, nimm mich in deinen Schoß,
Und mach' mich still wie in den alten Tagen. Ein andres maßt sich deinen Namen an,
Das süß und tödlich in den Adern wütet,
Es rast mein Blut, das so gelassen rann,
Die Lippe schmachtet, heiß und unbehütet. Nimm von mir, was mich jäh zu Boden reißt.
Mir graut, mich selbst in solcher Glut zu sehen;
Und laß das Schlackenfeuer vor dem Geist
Zu Erdenasche werden und verwehen."	l00140125	FEAR#LOVE
4344	Lilien Handel-Mazzetti, E. v.	"Lilien
Handel-Mazzetti, E. v."	0.0	0.0	0.0	0.0	0.0	0.0	"Lilien
Handel-Mazzetti, E. v."	l00140092	NONE
3479	Das ist im Leben hässlich eingerichtet Scheffel, Victor von [Alt. Scheffel, Joseph Victor von]	"Leid, Neid und Hass, auch ich hab' sie empfunden,
Ein sturmgeprüfter, müder Wandersmann.
Ich träumt' von Frieden dann und stillen Stunden;
Da führte mich der Weg zu dir hinan.
In deinen Armen wollt' ich ganz genesen,
Zum Danke dir mein junges Leben weihn:
Behüet dich Gott! es wär' zu schön gewesen,
Behüet dich Gott, es hat nicht sollen sein! —"	0.0	1.0	0.0	0.0	1.0	1.0	"Das ist im Leben hässlich eingerichtet
Scheffel, Victor von [Alt. Scheffel, Joseph Victor von] Das ist im Leben hässlich eingerichtet,
Dass bei den Rosen gleich die Dornen stehn,
Und was das arme Herz auch sehnt und dichtet,
Zum Schlüsse kommt das Voneinandergehn.
In deinen Augen hab' ich einst gelesen,
Es blitzte drin von Lieb und Glück ein Schein:
Behüet dich Gott! es war' zu schön gewesen,
Behüet dich Gott, es hat nicht sollen sein! — Leid, Neid und Hass, auch ich hab' sie empfunden,
Ein sturmgeprüfter, müder Wandersmann.
Ich träumt' von Frieden dann und stillen Stunden;
Da führte mich der Weg zu dir hinan.
In deinen Armen wollt' ich ganz genesen,
Zum Danke dir mein junges Leben weihn:
Behüet dich Gott! es wär' zu schön gewesen,
Behüet dich Gott, es hat nicht sollen sein! —"	l00160253	ANGER#LOVE#SADNESS
5451	Die Hochzeit zu Kana Kramer, Adolf	"Das Brautpaar lacht, in banger Pracht
glühn Blüten auf aus tiefer Nacht.
Und zu einander irrt ihr Blick,
in Tränen glänzt ihr heißes Glück.
Der Herr verbirgt, in Schaun versenkt,
daß sich ins Aug' die Trän' ihm drängt."	1.0	0.0	1.0	1.0	0.0	0.0	"Die Hochzeit zu Kana
Kramer, Adolf Die Flöte girrt, das Zimbal klirrt,
durch abendliche Bogen schwirrt
ein Fiedelschwarm von Luft und Klang
und Becherruf und Brautgesang.
Dazwischen tönt wie tief im Traum
des Meisters Stimme durch den Raum. Das Becken gellt, die Pauke bellt.
Hell schwingt ein Ton. Und wieder fällt
das Lied mit wirren Stimmen ein
und hochauf schwält der Fackeln Schein.
Den Meister trägt ein fernes Meer —
kein Laut, nur Schweigen um ihn her. Das Brautpaar lacht, in banger Pracht
glühn Blüten auf aus tiefer Nacht.
Und zu einander irrt ihr Blick,
in Tränen glänzt ihr heißes Glück.
Der Herr verbirgt, in Schaun versenkt,
daß sich ins Aug' die Trän' ihm drängt."	l0060050	AGITATION#FEAR#JOY
4820	Warte noch Rodenberg, Julius	"Wasser fließen, Wolken eilen...
Sieh, am Bache erstes Grün!
Liebes Herz, wo wirst du weilen,
Wenn die ersten Rosen blühn?"	0.0	0.0	0.0	0.0	1.0	0.0	"Warte noch
Rodenberg, Julius Warte noch ein kleines Weilchen,
Liebe Sonne, lieber Wind!
Bis die Primeln und die Veilchen
Auf der Wiese kommen sind. Wasser fließen, Wolken eilen...
Sieh, am Bache erstes Grün!
Liebes Herz, wo wirst du weilen,
Wenn die ersten Rosen blühn?"	l0010193	LOVE
4092	Hilf mir! Lingen, Thekla	"Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	0.0	1.0	0.0	0.0	1.0	0.0	"Hilf mir!
Lingen, Thekla Du mußt mich küssen, wie die Sonne glüht,
Hoch wie das Meer muß deine Liebe rauschen,
Wie Orgelbrausen durch die Kirche zieht,
Wie Glockenklang, so stark und hehr zu lauschen. Ich hab' in dich mein ganzes Sein gesenkt,
Und wie die Erde mußt du Kraft mir geben,
Zu tragen, was mir das Geschick verhängt,
In meiner eignen Sonne Licht zu leben. Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	l0030278	ANGER#LOVE
4987	Dunkle Stunden Hart, Julius	"Doch sieh im Osten glüht es auf, und Palmen wehen im Sonnenlicht,
Heilige Lüfte wandeln und fließen um dein blaßes Angesicht."	0.0	1.0	0.0	0.0	0.0	0.0	"In Feuern lodert die Seele auf, auf flammendem Wagen fährt sie empor
Weit über der Erde düsternde Nacht, und durch der Wolken schattendes Thor. Hoch über des Tempels Zinnen schwebt sie stark auf mächtigem Flügelpaar,
Von den Schwingen tropft die Sonne, flammenregnend, leuchtend und klar. Tief liegt die Welt von Schatten bedeckt, und Thränen und Schmerzen umhüllen sie dicht,
Und ein Schrei voll wilder Qual aus tausend blassen Munden schrecklich bricht. Elend und schwach und krank und siech, wie Wasser stürzend von Fall zu Fall,
So sinken die Menschen fahl dahin — die Sünde jubelt überall. Und was aus Staub geboren ist, und was gezeugt vom Weibe lebt,
Wer ist so rein, daß wider dich den ersten Stein er zornig hebt. Doch sieh im Osten glüht es auf, und Palmen wehen im Sonnenlicht,
Heilige Lüfte wandeln und fließen um dein blaßes Angesicht."	l0070056	ANGER
3315	Des Liedes Segen Baumgarten, Amand	"Ein solches Volk ist noch nicht alt,
Sein Kern ist noch nicht faul;
Das Lied, es übt noch die Gewalt,
Wie David über Saul."	0.0	0.0	0.0	1.0	0.0	0.0	"Des Liedes Segen
Baumgarten, Amand O glücklich Land, wo noch das Lied,
Wie's Gott dem Vogel lehrt,
Aus segensreicher Kehle zieht,
Von jung und alt geehrt. Ein solches Volk ist noch nicht alt,
Sein Kern ist noch nicht faul;
Das Lied, es übt noch die Gewalt,
Wie David über Saul."	l00130342	JOY
5357	Verlust im Siege Grohmann, Josef Virgil [alt. Grohmann, J. Virgil]	"Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	0.0	1.0	1.0	1.0	0.0	0.0	"In niedrer Hütte keimte mir das Leben,
Der Kummer sang mir seine Wiegenlieder
Und streute gift'gen Mehlthau auf mich nieder;
Ein ärmlich Loos schien mir das Glück zu weben. Doch in der bleichen, abgehärmten Hülle
Erweckte Gott der Seele kühnes Drängen;
Ich wagte bald, die enge Haft zu sprengen,
Zu werben um des Lebens schönste Fülle. Und siegreich trat ich aus dem schweren Ringen,
Das Misgeschick war glorreich überwunden —
Und doch, was ist es, daß in trüben Stunden
So bange Laute mir die Brust durchklingen? So zog der jüngre Sohn vor alten Zeiten
In fremdes Land hinaus, der Unverzagte,
Das Erbe, das die Heimat ihm versagte,
Durch eigne Kraft sich draußen zu erstreiten. Wie scholl im Kampf so freudig seine Stimme,
Wie grimmig sprang sein Schwert auf Schild und Spangen!
Es floß der Schweiß, das Blut von seinen Wangen,
Bis daß der Feind entwich vor seinem Grimme. Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	l0020058	ANGER#FEAR#JOY
434	Klage der Magd Keller, Gottfried	"Und wenn mein Vielgeliebter
Am Haag vorüberwandelt
Und ein paar warme Blicke
Mir in die Seele warf,
Höhnt sie am Mittagsmahle,
Daß ich am untern Ende
Das Auge nicht erheben
Und mich nicht rühren darf."	0.0	1.0	0.0	0.0	1.0	0.0	"Klage der Magd
Keller, Gottfried Nun ist der Lenz gekommen,
Nun blühen alle Wiesen,
Nun herrschen Glanz und Freude
Auf Erden weit und breit;
Nur meine böse Herrin
Sie keift und zetert immer
Noch wie in der betrübten
Und kalten Winterszeit. Wenn ich am frühen Morgen
Mit aufgewachtem Herzen
Im Garten grab' und singe,
Die Welt mir freundlich blickt,
Wirft sie mir aus dem Fenster
Die ungefügen Worte,
Daß rasch in meiner Kehle
Das kleine Lied erstickt. Und wenn mein Vielgeliebter
Am Haag vorüberwandelt
Und ein paar warme Blicke
Mir in die Seele warf,
Höhnt sie am Mittagsmahle,
Daß ich am untern Ende
Das Auge nicht erheben
Und mich nicht rühren darf."	l0010305	ANGER#LOVE
47	Lieder an Liane Hoechstetter, Sophie	"Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren."	0.0	0.0	0.0	1.0	0.0	1.0	"Ich wollte einmal dich in meiner Heimat grüßen,
Ich wollte einmal, daß zu deinen Füßen
Die Wege ziehen, die mir lang vertraut.
Ich wollte, daß mein stilles Land dir brächte
Sein tiefes Sehnen, seine hellen Nächte
Und du es sähest, wie ich es geschaut. Ich wollte einmal deine Lippen küssen —
Ich wollte einmal deine lieben, süßen,
Geliebten Augen auf mir ruhen sehn —
Ich wollte einmal — einmal nur dir sagen,
Wie lang dein Bild im Herzen ich getragen,
Und wie es ruht dort bis zum Untergehn. Dann aber? O ich weiß nicht, was noch wäre,
Still ruht die Sehnsucht, — ankerstill im Meere
Fragst du den Beter, was er noch begehrt,
Wenn ihm sein Gott die Seligkeit gewährt?
Fragst du den Schiffer, der den Hafen sieht,
Ob noch ein Wunsch durch seine Seele zieht? Ich wollte einmal deine Lippen küssen,
Ich wollte dich in meinem Hause grüßen —
Einmal mit dir allein sein — fern vom Leben.
Ich wollte einmal dir in erstem Schweigen
Die Heimat und mich selbst ganz dir zu eigen
Bedingungslos in deine Hände geben. Du sollst in meiner Mutter schönstem Bett
So ruhig schlafen, bis du nicht mehr müd' —
Und wenn dir dann der junge Tag erglüht,
Wird er dich wecken aus dem Traum der Nacht,
Daß dir erwacht
Der schönere Traum des Lebens. Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren."	l00140053	JOY#SADNESS
2980	Geh zur Ruh Beck, Karl l00200186	"Laß dein Hangen, laß dein Bangen
Irrend Auge, schließ dich zu!
Sieh, der Tag ist schlafen gangen,
Schlafen geh auch du!
Ach, das süß erlebte Glück
Spiegelt dir der Traum zurück,
Geh zur Ruh!"	0.0	0.0	1.0	1.0	0.0	0.0	"Geh zur Ruh
Beck, Karl Sorgenvolle, wetterschwüle
Mädchenstirne, geh zur Ruh!
Lieblich weht des Abends Kühle,
Werde kühl auch du!
Träume, daß der Hauch der Nacht
Dir ein Palmenblatt gebracht,
Geh zur Ruh! Laß dein Hangen, laß dein Bangen
Irrend Auge, schließ dich zu!
Sieh, der Tag ist schlafen gangen,
Schlafen geh auch du!
Ach, das süß erlebte Glück
Spiegelt dir der Traum zurück,
Geh zur Ruh!"	l00200186	FEAR#JOY
1800	Der Weggenossin Evers, Franz	"Der Weggenossin
Evers, Franz"	0.0	0.0	0.0	0.0	0.0	0.0	"Der Weggenossin
Evers, Franz"	l00170074	NONE
1529	Die Königin Keiter, Therese [Pseud. Herbert, M.]	"Und neigten doch vor der Gebiet'rin sich
Und applaudierten mit beschuhter Hand,
Und lobten ihre hohe Meisterschaft
Und ihren königlichen Kunstverstand."	0.0	1.0	0.0	0.0	0.0	0.0	"Die Königin
Keiter, Therese Es saß die Königin steif am Spinett,
Der Reifrock bläht sich weit. Im Haar der Reiher nickt,
Und Diamanten glänzen und Rubin
Am Schneppenmieder, reich mit Gold gestickt,
Die schlanken Finger spielen Menuett,
Ein krächzend Stücklein, hart und ohne Ton.
Sie spielte falsch. Bedford und Leicester sahn
Sich heimlich an. Sie lächelten voll Hohn. Und neigten doch vor der Gebiet'rin sich
Und applaudierten mit beschuhter Hand,
Und lobten ihre hohe Meisterschaft
Und ihren königlichen Kunstverstand."	l00140208	ANGER
5766	Da wo der frühen Falter gelbes Lodern Huch, Ricarda l00180092	"Indessen wir, Staub ohne Sinn und Dauer,
Der vor der Stunde blindem Schlag zerfällt,
Hinunterstiegen in das Tal der Trauer."	0.0	0.0	0.0	0.0	1.0	1.0	"Da wo der frühen Falter gelbes Lodern
Huch, Ricarda Da wo der frühen Falter gelbes Lodern
Um wild Gestrüpp am Bergeshange zückte,
Und Bäche quollen durch verjährtes Modern,
Verweilten wir, die Glückes Last erdrückte. Wie von des Meisters Hand entfesselt Erz
Goß sich die Kraft der Sonne auf uns nieder,
Sie stürzte rot durch unser schlagend Herz
Und wuchs wie goldne Haut um unsre Glieder. Nun ist mir so, als ob dort oben bliebe,
Den Elementen kund und zugesellt,
Unsterblich eins: das Strahlenbild der Liebe, Indessen wir, Staub ohne Sinn und Dauer,
Der vor der Stunde blindem Schlag zerfällt,
Hinunterstiegen in das Tal der Trauer."	l00180092	LOVE#SADNESS
5001	Kindesauge Scherer, Georg	"Will keine Freude dich erquicken,
Verzehrt das Herz dir Gram und Pein,
Dann schau mit den umflorten Blicken
In deines Kindes Aug' hinein."	0.0	0.0	0.0	1.0	0.0	1.0	"Kindesauge
Scherer, Georg Will keine Freude dich erquicken,
Verzehrt das Herz dir Gram und Pein,
Dann schau mit den umflorten Blicken
In deines Kindes Aug' hinein."	l00200254	JOY#SADNESS
6229	Vaterlandslied Arndt, Ernst Moritz	"O Deutschland, heil'ges Vaterland!
O deutsche Lieb' und Treue!
Du hohes Land! Du schönes Land!
Dir schwören wir auf's neue:
Dem Buben und dem Knecht die Acht!
Der speise Kräh'n und Raben!
So ziehn wir aus zur Hermannsschlacht,
Und wollen Rache haben."	0.0	1.0	0.0	0.0	1.0	0.0	"Vaterlandslied
Arndt, Ernst Moritz Der Gott, der Eisen wachsen ließ,
Der wollte keine Knechte,
Drum gab er Säbel, Schwert und Spieß
Dem Mann in seine Rechte;
Drum gab er ihm den kühnen Muth,
Den Zorn der freien Rede,
Daß er bestände bis auf's Blut,
Bis in den Tod die Fehde. So wollen wir, was Gott gewollt,
Mit rechten Treuen halten
Und nimmer im Tyrannensold
Die Menschenschädel spalten;
Doch wer für Tand und Schande ficht,
Den hauen wir zu Scherben,
Der soll im deutschen Lande nicht
Mit deutschen Männern erben. O Deutschland, heil'ges Vaterland!
O deutsche Lieb' und Treue!
Du hohes Land! Du schönes Land!
Dir schwören wir auf's neue:
Dem Buben und dem Knecht die Acht!
Der speise Kräh'n und Raben!
So ziehn wir aus zur Hermannsschlacht,
Und wollen Rache haben."	l00200003	ANGER#LOVE
6196	Tief im Schoosse der Gewässer ruhet das versunkne Bild Ziel, Ernst	"Und der Fischer, sein nicht achtend, lenkt den Kahn darüber hin,
Blickt nur in die schwarzen Augen seiner schmucken Fischerin."	0.0	1.0	0.0	0.0	1.0	0.0	"Tief im Schoosse der Gewässer ruhet das versunkne Bild
Ziel, Ernst Tief im Schoosse der Gewässer ruhet das versunkne Bild,
Dehnt die weissen Marmorglieder durch das grüne Meergefild. Ehemals auf hohem Sockel ragte es am sonngen Strand,
Doch die Zeit ergriff es neidisch, warf es in des Meeres Sand. Und der Fischer, sein nicht achtend, lenkt den Kahn darüber hin,
Blickt nur in die schwarzen Augen seiner schmucken Fischerin."	l00160329	ANGER#LOVE
1382	Es ist ein Lachen nur in meiner Seele Preuschen, Hermione von [alt. Preuschen-Telmann, Hermione von; Preuschen, Hermine von]	"Es ist ein Lachen nur in meiner Seele
Ob all' des kleinen, zwerghaft kleinen Ringens,
Das sie Talent und Geist und Künste heißen
Und gar Genie!"	0.0	1.0	0.0	1.0	1.0	0.0	"Es ist ein Lachen nur in meiner Seele
Preuschen, Hermione von [alt. Preuschen-Telmann, Hermione von; Preuschen, Hermine von] Es ist ein Lachen nur in meiner Seele
Ob all' der armen, menschlichen Gefühle,
Die sie da Haß und die sie Liebe nennen
Und Leidenschaft! Es ist ein Lachen nur in meiner Seele
Ob all' des kleinen, zwerghaft kleinen Ringens,
Das sie Talent und Geist und Künste heißen
Und gar Genie!"	l00170180	ANGER#JOY#LOVE
3565	ABENDSEE ALBERT EHRENSTEIN l00300146	"Neidwolken, herzschnappende weiße Wölfe,
Aus Schaumtraum scheuchtet ihr mir die verspielte Tanzelfe.
Mein Abendlied sinkt im See."	0.0	1.0	0.0	0.0	0.0	1.0	"ABENDSEE Wir kämmten Wolken, Faun und Fee,
Im Liebesspiel über Stern und See.
Nun hat uns Dämmer verschneit, Nebel gezweit,
Im Leid vergilbt die Lilienzeit. Neidwolken, herzschnappende weiße Wölfe,
Aus Schaumtraum scheuchtet ihr mir die verspielte Tanzelfe.
Mein Abendlied sinkt im See."	l00300146	ANGER#SADNESS
1551	SCHWERMUT S. FRIEDLAENDER l0029033	"Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	0.0	1.0	1.0	0.0	0.0	0.0	"Wer mein trübes Geheimnis ahnt,
Wird erblassen,
Er ist gemahnt
Und verlassen. Er wohnt allein
Und muß warten,
Still spricht sein Garten
Ihm Pein. Er geht wohl,
Aber sein Wandern
Führt nicht zu andern.
Er bleibt hohl. Die linde Blume
In seiner Hand
Bröckelt zur Krume,
Schwand. Dunkel blickt er
In den Grauhimmel,
In Gift erstickt er,
Die Luft ist Schimmel. Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	l00300044	ANGER#FEAR
