	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
5357	Verlust im Siege Grohmann, Josef Virgil [alt. Grohmann, J. Virgil]	"Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	0.0	1.0	1.0	1.0	0.0	0.0	"In niedrer Hütte keimte mir das Leben,
Der Kummer sang mir seine Wiegenlieder
Und streute gift'gen Mehlthau auf mich nieder;
Ein ärmlich Loos schien mir das Glück zu weben. Doch in der bleichen, abgehärmten Hülle
Erweckte Gott der Seele kühnes Drängen;
Ich wagte bald, die enge Haft zu sprengen,
Zu werben um des Lebens schönste Fülle. Und siegreich trat ich aus dem schweren Ringen,
Das Misgeschick war glorreich überwunden —
Und doch, was ist es, daß in trüben Stunden
So bange Laute mir die Brust durchklingen? So zog der jüngre Sohn vor alten Zeiten
In fremdes Land hinaus, der Unverzagte,
Das Erbe, das die Heimat ihm versagte,
Durch eigne Kraft sich draußen zu erstreiten. Wie scholl im Kampf so freudig seine Stimme,
Wie grimmig sprang sein Schwert auf Schild und Spangen!
Es floß der Schweiß, das Blut von seinen Wangen,
Bis daß der Feind entwich vor seinem Grimme. Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	l0020058	ANGER#FEAR#JOY
6073	Ach, wer weiß, wie bald es aus ist Hammer, Julius	"Ach, wer weiß, wie bald es aus ist
Mit der Lust an frohen Scherzen!
Tief herabgebrannte Kerzen
Deuten, daß nicht jung der Schmaus ist.
So auch sinkt das Licht im Herzen,
Bis es drinnen dunkler Graus ist,
Und es kommt der Schwarm der Schmerzen,
Der kein Freund von Saus und Braus ist,
Jede Freude auszumerzen,
Bis es still wie eine Maus ist.
Doch noch wie von blanken Erzen
Festgefügt dies Leibesbaus ist,
Und noch soll kein Rost mir schwärzen
Diese Brust, die starken Bau's ist!
Mag, wer will, den niederwärtsen
Weg gehn, der voll gift'gen Tbau's ist:
Ich bleib', alte Lust im Herzen,
Obenauf, bis alles aus ist,
Und es nach den ird'scben Scherzen
Zeit zum frommen Himmelsschmaus ist."	0.0	0.0	0.0	1.0	0.0	1.0	"Ach, wer weiß, wie bald es aus ist
Hammer, Julius Ach, wer weiß, wie bald es aus ist
Mit der Lust an frohen Scherzen!
Tief herabgebrannte Kerzen
Deuten, daß nicht jung der Schmaus ist.
So auch sinkt das Licht im Herzen,
Bis es drinnen dunkler Graus ist,
Und es kommt der Schwarm der Schmerzen,
Der kein Freund von Saus und Braus ist,
Jede Freude auszumerzen,
Bis es still wie eine Maus ist.
Doch noch wie von blanken Erzen
Festgefügt dies Leibesbaus ist,
Und noch soll kein Rost mir schwärzen
Diese Brust, die starken Bau's ist!
Mag, wer will, den niederwärtsen
Weg gehn, der voll gift'gen Tbau's ist:
Ich bleib', alte Lust im Herzen,
Obenauf, bis alles aus ist,
Und es nach den ird'scben Scherzen
Zeit zum frommen Himmelsschmaus ist."	l0080215	JOY#SADNESS
6127	Verlassen Dransfeld, Hedwig l00140069	"Doch wie das Dunkel so traulich
Mir um die Seele sich schlingt,
Mutter, als wollt es verbergen,
Was in mir zittert und ringt."	0.0	1.0	0.0	0.0	0.0	1.0	"Verlassen
Dransfeld, Hedwig Wie in der Silberkaskade
Glitzernd die Sonne sich bricht! —
Mutter, o schließe das Fenster,
Mutter, mich tötet das Licht. Leg auf die glühenden Augen,
Mutter, die kühlende Hand,
Mutter, o lehr mich vergessen,
Daß meine Sonne entschwand. Leuchtender Tag ist's gewesen,
Ganz wie zum Lieben gemacht,
Aber die Nacht ist gekommen,
Mutter, die dunkelste Nacht. Seit ich am sonnigen Hange
Ströme des Glückes einst sog,
Mutter, da haß ich die Sonne,
Weil sie mich schmeichelnd betrog. Doch wie das Dunkel so traulich
Mir um die Seele sich schlingt,
Mutter, als wollt es verbergen,
Was in mir zittert und ringt."	l00140069	ANGER#SADNESS
1339	Vor einem Embryo Brandenburg, Hans	"Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	0.0	0.0	0.0	0.0	0.0	0.0	"Vor einem Embryo
Brandenburg, Hans Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	l00190018	NONE
4184	Keim und Kind Ebert, Karl Egon von [alt. Ebert, Egon]	"Doch wenn ein holdes Kind ich sehe,
Gewiegt von treuer Mutterhand,
Halb ist's noch in des Himmels Nähe,
Noch Gast und Fremdling unser'm Land,
Ein tief Geheimniß dieser Erden,
Das erst die Zukunft einst erklärt,
Ein Räthsel, eine Welt im Werden,
Die im Gestaltungskampfe gährt —
Wenn ich es seh', ein solches Wesen,
Da faßt ein Sturm mich von Gefühl,
In seinen Zügen möcht' ich lesen,
Was einst sein Loos im Weltgewühl;
Wird's glücklich sein, wird's Glück gewähren?
Das Aug', das jetzt so selig wacht,
Wird's nicht, erfüllt von bittern Zähren,
Durchwachen manche lange Nacht?
Das Kind, wenn Mann einst, wird es wirken
Für's Heil der Menschheit ernst und kühn,
Wird's, wenn es Weib, in den Bezirken
Des engern Hauses freudig blüh'n?
Wird's nicht vielleicht die Welt erschüttern,
Vielleicht vergessen untergeh'n?
Wird man es lieben, vor ihm zittern,
Wird auch ein Herz sein Herz versteh'n?"	1.0	0.0	1.0	1.0	1.0	1.0	"Keim und Kind
Ebert, Karl Egon von [alt. Ebert, Egon] Wenn ich den kleinen Keim betrachte,
Aus dem einst frisch die Pflanze dringt,
Aus dem, wenn Lebensgluth erwachte,
Die bunte Blume sich entschwingt,
Aus dem ein Heilkraut sich entfaltet,
Aus dem ein Fruchtbaum sich erhebt,
Aus dem die Eiche sich gestaltet,
Die riesig auf gen Himmel strebt:
Dann tief im innersten Gemüthe
Bestaun' ich still die hohe Kraft,
Die Frucht erweckt aus Keim und Blüthe,
Im Kleinsten wirkt und Größtes schafft;
Und allen Keimen wünsch' ich Segen,
Und guten Grund in Feld und Au',
Und Sonnenschein und milden Regen,
Und warme Nächt' und kühlen Thau. Doch wenn ein holdes Kind ich sehe,
Gewiegt von treuer Mutterhand,
Halb ist's noch in des Himmels Nähe,
Noch Gast und Fremdling unser'm Land,
Ein tief Geheimniß dieser Erden,
Das erst die Zukunft einst erklärt,
Ein Räthsel, eine Welt im Werden,
Die im Gestaltungskampfe gährt —
Wenn ich es seh', ein solches Wesen,
Da faßt ein Sturm mich von Gefühl,
In seinen Zügen möcht' ich lesen,
Was einst sein Loos im Weltgewühl;
Wird's glücklich sein, wird's Glück gewähren?
Das Aug', das jetzt so selig wacht,
Wird's nicht, erfüllt von bittern Zähren,
Durchwachen manche lange Nacht?
Das Kind, wenn Mann einst, wird es wirken
Für's Heil der Menschheit ernst und kühn,
Wird's, wenn es Weib, in den Bezirken
Des engern Hauses freudig blüh'n?
Wird's nicht vielleicht die Welt erschüttern,
Vielleicht vergessen untergeh'n?
Wird man es lieben, vor ihm zittern,
Wird auch ein Herz sein Herz versteh'n?"	l0080118	AGITATION#FEAR#JOY#LOVE#SADNESS
5684	Puppentanz Preuschen-Telmann, Hermine von	"Doch wüst und wüster ward die tolle Weise —
Und plötzlich schien sie meinem wunden Hirn
Im ungeheuren Puppenspiel der Welt
Des Lebenstanzes Leitmotiv zu sein,
Nach dessen Klängen athemlos auch ich,
Wie all' die andern Puppen, rastlos kreiste
Und zuckte an den Drähten des Geschicks!"	0.0	1.0	0.0	0.0	0.0	0.0	"Puppentanz
Preuschen-Telmann, Hermine von Ich lag zu Bett, nicht eben ernstlich krank,
Doch lag ich einsam in der großen Stadt
Und träumt' und sann und dachte, dachte, dachte.
Ein schwüler, trüber Junitag. Vom Fenster
Tönt' aus dem Hinterhof nur Kinderlachen.
Dann drang's an's Ohr mit hartem, grellem Klang,
Ein Leierkasten drunten in der Tiefe,
Affen und Puppen drum in buntem Tanz.
Wie falsch und laut die schrille Melodie
In's Ohr mir tönte und der Kinderjubel
Schneidend dazwischen in die Seele griff. Doch wüst und wüster ward die tolle Weise —
Und plötzlich schien sie meinem wunden Hirn
Im ungeheuren Puppenspiel der Welt
Des Lebenstanzes Leitmotiv zu sein,
Nach dessen Klängen athemlos auch ich,
Wie all' die andern Puppen, rastlos kreiste
Und zuckte an den Drähten des Geschicks!"	l0090082	ANGER
2133	Ferienweihe Koch, Ernst l0080306	"Die Schwalbe badet in Wolkenlüften
Und verzehrt die Mücken im Sonnenstrahl —
Die Biene badet in Rosendüften
Und schwelgt in ihrem ätherischen Mahl."	0.0	0.0	0.0	0.0	0.0	0.0	"Und erzählt mir alte Geschichten, die wußt' ich
Schon, als ich noch ein Knabe war —
Ich glaube, sie machten sich über mich lustig,
Die Blumen, die Schwalben und der Lorbeer gar! Ach, freilich ist ja der ganze Garten
Eine große lebendige Poesie,
Und ach, es bleiben die Dichtungsarten
Bei der Biene summender Melodie! Curios! ich hab' keine Schule heute:
Drum glaubt' ich, daß es Sonntag wär',
Und horch! es bringen fernes Geläute
Die Morgenwinde zu mir her. So läutet denn, ihr fernen Glocken,
Mir feierlich meine Ferien ein, —
Dann will ich mit der Biene frohlocken
Und fröhlich und frei mit der Schwalbe sein. Die Biene lebt in engem Kreise,
Der Garten nur ist ihre Welt —
Die Schwalben, sie sausen moderner Weise,
Wie der Blitz, durch die Luft über Stadt und Feld. Die Schwalbe badet in Wolkenlüften
Und verzehrt die Mücken im Sonnenstrahl —
Die Biene badet in Rosendüften
Und schwelgt in ihrem ätherischen Mahl."	l0080306	NONE
6187	Wo nur? Held, Franz	"Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	1.0	0.0	0.0	1.0	0.0	0.0	"Wo nur?
Held, Franz Am kleinen Tag Sonnenaufgangschein
Wie ein Bronzegeschmeid auf dem Kuppeldach lag,
Über der Öde von Zink und Stein
Schwebte schmetternder Finkenschlag,
Während doch alles von Schloten umragt,
Rings kein Baum zu erblicken.
Habe mich drum erstaunt gefragt:
Wo singt nur der Vogel voller Entzücken? Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	l0090040	AGITATION#JOY
5451	Die Hochzeit zu Kana Kramer, Adolf	"Das Brautpaar lacht, in banger Pracht
glühn Blüten auf aus tiefer Nacht.
Und zu einander irrt ihr Blick,
in Tränen glänzt ihr heißes Glück.
Der Herr verbirgt, in Schaun versenkt,
daß sich ins Aug' die Trän' ihm drängt."	1.0	0.0	1.0	1.0	0.0	0.0	"Die Hochzeit zu Kana
Kramer, Adolf Die Flöte girrt, das Zimbal klirrt,
durch abendliche Bogen schwirrt
ein Fiedelschwarm von Luft und Klang
und Becherruf und Brautgesang.
Dazwischen tönt wie tief im Traum
des Meisters Stimme durch den Raum. Das Becken gellt, die Pauke bellt.
Hell schwingt ein Ton. Und wieder fällt
das Lied mit wirren Stimmen ein
und hochauf schwält der Fackeln Schein.
Den Meister trägt ein fernes Meer —
kein Laut, nur Schweigen um ihn her. Das Brautpaar lacht, in banger Pracht
glühn Blüten auf aus tiefer Nacht.
Und zu einander irrt ihr Blick,
in Tränen glänzt ihr heißes Glück.
Der Herr verbirgt, in Schaun versenkt,
daß sich ins Aug' die Trän' ihm drängt."	l0060050	AGITATION#FEAR#JOY
5619	Kaiser Nero Linke, Oscar	"Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	0.0	0.0	0.0	0.0	1.0	0.0	"Kaiser Nero
Linke, Oscar Sahst du das prachtvoll düstere Nerobild,
Das Meister Kaulbach's flüchtige Hand entwarf?
Sein Zauberreiz bleibt unauslöschlich
Winkend mir tief in das Herz gegraben. Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	l0070048	LOVE
2690	Das Dachstübchen eines deutschen Gelehrten Creizenach, Theodor l0080099	"Was er so treu verkündet, von Blöden streng verdammt,
Hat überall gezündet, hat Tausende durchflammt.
So brachte dieser Schwache von seinem engen Haus,
Von seinem mürben Dache das Losungswort des Kampfes aus!"	0.0	1.0	0.0	1.0	0.0	0.0	"Der Strahl vom warmen Tage, der durch die Scheiben schlüpft;
Die Taube, die am Schlage vertraulich kosend hüpft;
Der Zweig, der seine Kränze ums schmale Fenster flocht
Und wie ein Gruß vom Lenze an diese dumpfe Klause pocht. Dort sitzt der Mann der Lehre im schlichten Hausgewand,
Und stützt das Haupt, das schwere, wohl sinnend mit der Hand,
Und wägt an stillem Orte, zu edlem Thun bereit,
Gedankenvolle Worte, die tönen sollen weit und breit. Was andre Weisen sagen, er prüft's mit frommer Scheu;
Vor ihm sind aufgeschlagen viel Blätter, alt und neu.
Wohl ward in dieser Öde, von enger Wand umkreist,
Sein Auge trüb' und blöde; doch blitzt hervor der freie Geist. Nicht weiß er sich zu fächeln mit fremden Glückes Hauch;
Nicht weiß er schlau zu lächeln nach dieser Zeiten Brauch.
Es ward dem Vielverlachten ein eignes Loos zu Theil:
Er gräbt das Gold aus Schachten, und giebt es nicht am Markte feil. Noch pflegt er mit Beschwerde des Wissens edles Korn:
Was steigt er nicht zur Erde in heldenhaftem Zorn?
Er trägt zu hohem Handeln doch größ're Kraft und Lust,
Als die in Sälen wandeln mit goldgeschmückter, leerer Brust. Was er so treu verkündet, von Blöden streng verdammt,
Hat überall gezündet, hat Tausende durchflammt.
So brachte dieser Schwache von seinem engen Haus,
Von seinem mürben Dache das Losungswort des Kampfes aus!"	l0080099	ANGER#JOY
47	Lieder an Liane Hoechstetter, Sophie	"Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren."	0.0	0.0	0.0	1.0	0.0	1.0	"Ich wollte einmal dich in meiner Heimat grüßen,
Ich wollte einmal, daß zu deinen Füßen
Die Wege ziehen, die mir lang vertraut.
Ich wollte, daß mein stilles Land dir brächte
Sein tiefes Sehnen, seine hellen Nächte
Und du es sähest, wie ich es geschaut. Ich wollte einmal deine Lippen küssen —
Ich wollte einmal deine lieben, süßen,
Geliebten Augen auf mir ruhen sehn —
Ich wollte einmal — einmal nur dir sagen,
Wie lang dein Bild im Herzen ich getragen,
Und wie es ruht dort bis zum Untergehn. Dann aber? O ich weiß nicht, was noch wäre,
Still ruht die Sehnsucht, — ankerstill im Meere
Fragst du den Beter, was er noch begehrt,
Wenn ihm sein Gott die Seligkeit gewährt?
Fragst du den Schiffer, der den Hafen sieht,
Ob noch ein Wunsch durch seine Seele zieht? Ich wollte einmal deine Lippen küssen,
Ich wollte dich in meinem Hause grüßen —
Einmal mit dir allein sein — fern vom Leben.
Ich wollte einmal dir in erstem Schweigen
Die Heimat und mich selbst ganz dir zu eigen
Bedingungslos in deine Hände geben. Du sollst in meiner Mutter schönstem Bett
So ruhig schlafen, bis du nicht mehr müd' —
Und wenn dir dann der junge Tag erglüht,
Wird er dich wecken aus dem Traum der Nacht,
Daß dir erwacht
Der schönere Traum des Lebens. Du sollst an meiner Mutter stillem Herd
Die alten lieben, guten Worte hören,
Die alten Worte, die das Herz betören:
Von Heimatglück, von fernen Zeiten,
Von müden, lang erblaßten Leiden,
Die uns noch rühren."	l00140053	JOY#SADNESS
4742	An die Mädchen Boesch, Anton	"Doch man schweigt vom bösen Frostwind,
Von des Todes kaltem Neid,
Und man schweigt, daß tausend Blumen
Sterben in Vergessenheit."	0.0	1.0	0.0	0.0	0.0	1.0	"An die Mädchen
Boesch, Anton Man vergleicht euch mit den Blumen,
Tausendfarbig, mannigfalt,
So des Schöpfers Odem zaubert
Auf die Fluren, in den Wald. Doch man schweigt vom bösen Frostwind,
Von des Todes kaltem Neid,
Und man schweigt, daß tausend Blumen
Sterben in Vergessenheit."	l00130354	ANGER#SADNESS
4144	Blitzzug und Leichenzug Peschier, Eugène	"Er jagt dahin durch blüh'nde Auen,
Aufzuckend, wie ein roter Blitz. —
Mir faßt das Herz ein tiefes Grauen
Doch ob des Schicksals schnöden Witz —
Der Wandrer, der auf letzter Straße
Sich sehnet nach des Grabes Rast,
Muß warten, daß vorüberwehe
Des Lebens ungestüme Hast!"	1.0	0.0	1.0	0.0	1.0	0.0	"Blitzzug und Leichenzug
Peschier, Eugène Es zieht, von schwarzem Flor umhangen,
Ein stiller Leichenzug heran,
Zum letzten Gruß die Glocken klangen
Vom Heimatdorf dem müden Mann —
Da plötzlich an dem Meilensteine
Hält er wie festgewurzelt still,
Es naht mit blutigrotem Scheine
Der Eilzug mit dem Mahnruf schrill — Er jagt dahin durch blüh'nde Auen,
Aufzuckend, wie ein roter Blitz. —
Mir faßt das Herz ein tiefes Grauen
Doch ob des Schicksals schnöden Witz —
Der Wandrer, der auf letzter Straße
Sich sehnet nach des Grabes Rast,
Muß warten, daß vorüberwehe
Des Lebens ungestüme Hast!"	l0010249	AGITATION#FEAR#LOVE
1054	Die Elbfluth Hölty, Hermann	"Der niegeahnten Macht in bangem Fliehen —
Da ahnt er ihre Angst und nun erschrickt er,
Und still mit leiser'm Rauschen rückwärts weicht er,"	1.0	0.0	1.0	0.0	0.0	0.0	"Die Elbfluth
Hölty, Hermann Sie hört von fern des Oceanes Sausen,
Wallt schneller, den Ersehnten zu umfangen,
Und wie er hört in nahender Eil' ihr Brausen,
Da fasset ihn ein stürmisches Verlangen. Er hebt sich, rauscht empor, landeinwärts dringt er:
Willkommen! Riesenkräftiges Umschlingen,
Ihr zu gewaltig und zurück sie zwingt er;
Sie staunt, sie bebt, sie strebt sich zu entringen Der niegeahnten Macht in bangem Fliehen —
Da ahnt er ihre Angst und nun erschrickt er,
Und still mit leiser'm Rauschen rückwärts weicht er,"	l0080262	AGITATION#FEAR
2972	Schmetterlinge Tielo, A. K. T. [Pseud. von Mickoleit, Kurt]	"So sah ich dich zuerst. Ein Juniabend
Mit sanftumflorten Rosenflammen hellte
Noch einmal gütig Straßengrund und Gärten,
Da strichst du aus dem Nachbarhause heim.
Weit lauschte ich herab aus finsterm Fenster.
Mein Auge spürtest du, und hobst ganz leise
Die seidne Hülle deiner langen Wimpern
Und senktest sie sogleich. War es des Abends
Leuchtrote Fackelglut, die deine Wangen
Mit Purpur färbte? —
Eben schwebte trunken
Ein weißer Falterschwarm aus weichumblautem,
Duftschwerem Wipfel, und um deines Hauptes
Zartgoldne Jugend zog er klare Kreise.
Ein lieblich Spiel! Und meine Seele, zitternd,
Ein kleiner Silberschmetterling, stieg auf
Und mischte sich, du schönste Sommerrose,
Still flügelnd in den frohbewegten Reigen.
Zehn Schritte noch — ach, da entschwandest du
In einer Türe Dunkel. Und der Abend
Schlich müde hinter schwarze Wolkenmauern...
Fernher die Nacht. Und in die Nacht hinstoben
Wie sturmgescheucht die weißen Blumengeister.
Doch einer, Herzen sichtbar bloß, du Süße,
Blieb bei dir."	0.0	0.0	0.0	1.0	1.0	1.0	"Schmetterlinge
Tielo, A. K. T. [Pseud. von Mickoleit, Kurt] So sah ich dich zuerst. Ein Juniabend
Mit sanftumflorten Rosenflammen hellte
Noch einmal gütig Straßengrund und Gärten,
Da strichst du aus dem Nachbarhause heim.
Weit lauschte ich herab aus finsterm Fenster.
Mein Auge spürtest du, und hobst ganz leise
Die seidne Hülle deiner langen Wimpern
Und senktest sie sogleich. War es des Abends
Leuchtrote Fackelglut, die deine Wangen
Mit Purpur färbte? —
Eben schwebte trunken
Ein weißer Falterschwarm aus weichumblautem,
Duftschwerem Wipfel, und um deines Hauptes
Zartgoldne Jugend zog er klare Kreise.
Ein lieblich Spiel! Und meine Seele, zitternd,
Ein kleiner Silberschmetterling, stieg auf
Und mischte sich, du schönste Sommerrose,
Still flügelnd in den frohbewegten Reigen.
Zehn Schritte noch — ach, da entschwandest du
In einer Türe Dunkel. Und der Abend
Schlich müde hinter schwarze Wolkenmauern...
Fernher die Nacht. Und in die Nacht hinstoben
Wie sturmgescheucht die weißen Blumengeister.
Doch einer, Herzen sichtbar bloß, du Süße,
Blieb bei dir."	l0030418	JOY#LOVE#SADNESS
1726	Die einsame Tanne Kaufmann, Alexander l00130182	"Die Tanne hört von allem nichts,
Sie sieht die Au'n sich weiten,
Sie schaut der Wälder wogend Meer
Sich über die Lande breiten."	0.0	1.0	0.0	0.0	0.0	0.0	"Die einsame Tanne
Kaufmann, Alexander Die Tanne ragt so hoch und stolz —
Die Sträucher kichern und schwätzen,
Sie haben am stolzen Tannenbaum
Gar vieles auszusetzen. Die Tanne hört von allem nichts,
Sie sieht die Au'n sich weiten,
Sie schaut der Wälder wogend Meer
Sich über die Lande breiten."	l00130182	ANGER
3668	Mutter und Kind Hetzer, Lina	"Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	0.0	0.0	1.0	0.0	0.0	0.0	"Mutter und Kind
Hetzer, Lina Mutter, Mutter, bring mir Blumen,
Leg sie auf mein Bettchen her,
Mit den Blumen will ich spielen,
Andres Spiel mag ich nicht mehr! — Ach, mein Liebling, wie so gerne
Brächt' ich recht viel Blumen dir,
Doch der Frühling ist noch ferne,
Kalt und eisig ist es hier! — Stille legt das Kind sein Köpfchen
Auf das weiche Kissen hin,
Engel mit den schönsten Blumen
Sieht es da vorüberziehn. Und mit süßem Lächeln reichen
Sie ihm alle Blumen hin,
Und die Mutter, bang erschauernd,
Sieht ihr Kind zu Engeln fliehn. Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	l00130420	FEAR
6187	Wo nur? Held, Franz	"Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	1.0	0.0	0.0	1.0	0.0	0.0	"Wo nur?
Held, Franz Am kleinen Tag Sonnenaufgangschein
Wie ein Bronzegeschmeid auf dem Kuppeldach lag,
Über der Öde von Zink und Stein
Schwebte schmetternder Finkenschlag,
Während doch alles von Schloten umragt,
Rings kein Baum zu erblicken.
Habe mich drum erstaunt gefragt:
Wo singt nur der Vogel voller Entzücken? Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	l0090040	AGITATION#JOY
3249	Hab Sonne... Flaischlen, Cäsar [alt. Flaischlen, Caesar]	"Hab Sonne im Herzen,
ob's stürmt oder schneit,
ob der Himmel voll Wolken,
die Erde voll Streit!
Hab Sonne im Herzen,
dann komme was mag!
das leuchtet voll Licht dir
den dunkelsten Tag!"	0.0	0.0	0.0	1.0	0.0	0.0	"Hab Sonne...
Flaischlen, Cäsar [alt. Flaischlen, Caesar] Hab Sonne im Herzen,
ob's stürmt oder schneit,
ob der Himmel voll Wolken,
die Erde voll Streit!
Hab Sonne im Herzen,
dann komme was mag!
das leuchtet voll Licht dir
den dunkelsten Tag!"	l0030116	JOY
7854	Mutterherz Traeger, Albert	"Die Mutter seht mit süßen Schauern,
Die auf dem Arm ihr Kindlein trägt:
So lange wird die Liebe dauern,
So lang ein Mutterherz noch schlägt!
O Mutterherz, du Born der Milde,
Du gottgeweihter, heil'ger Ort,
Haßt auch die Welt, die rauhe, wilde,
In dir weilt still die Liebe fort."	1.0	0.0	0.0	1.0	1.0	0.0	"Mutterherz
Traeger, Albert Ich höre trauern euch und klagen,
Daß kalt die Welt und liebeleer,
Und mitleidsvoll muß ich euch fragen:
Habt ihr denn keine Mutter mehr?
Habt ihr die Mutter schon vergessen,
Das treue Herz, dran ihr geruht,
Den Schooß, drin ihr so weich gesessen,
So sicher, wie in Gottes Hut? Die Mutter seht mit süßen Schauern,
Die auf dem Arm ihr Kindlein trägt:
So lange wird die Liebe dauern,
So lang ein Mutterherz noch schlägt!
O Mutterherz, du Born der Milde,
Du gottgeweihter, heil'ger Ort,
Haßt auch die Welt, die rauhe, wilde,
In dir weilt still die Liebe fort."	l00200296	AGITATION#JOY#LOVE
1269	DAS BAD AUF DEM LANDE MAX BROD l0029012	"Ihr Glücklichen! — Ich sah das Liebespaar,
Das heiße Licht schien wohnlich, wenn sie lachten,
Die platte Fähre bot sich wie ein Zimmer dar,
Ein schattiges, in dem vertraut des Mädchens Miederhüften krachten."	0.0	0.0	0.0	1.0	1.0	0.0	"DAS BAD AUF DEM LANDE Ihr Glücklichen! — Ich sah das Liebespaar,
Das heiße Licht schien wohnlich, wenn sie lachten,
Die platte Fähre bot sich wie ein Zimmer dar,
Ein schattiges, in dem vertraut des Mädchens Miederhüften krachten."	l0029012	JOY#LOVE
7780	Rath Böttger, Adolf	"Das Herz, von Liebe still umhegt,
Treibt Blüth' und Früchte fort und fort,
Die keines Wetters Blitz zerschlägt,
Die keine Sommerschwüle dorrt."	0.0	1.0	0.0	1.0	1.0	0.0	"Rath
Böttger, Adolf Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust. Das Herz, von Liebe still umhegt,
Treibt Blüth' und Früchte fort und fort,
Die keines Wetters Blitz zerschlägt,
Die keine Sommerschwüle dorrt."	l0080069	ANGER#JOY#LOVE
4296	Die Maske fort! Bredig, Katharina	"Ich habe mit Gewalt erstickt,
Was mein Gemüt bewegte,
So manchem Unsinn zugenickt,
Der Widerspruch erregte."	1.0	1.0	0.0	0.0	0.0	0.0	"Die Maske fort!
Bredig, Katharina Ich habe die Komödie satt!
Muß endlich mich befreien,
Was mich so lang gefoltert hat,
Mir von der Seele schreien! So wißt: ich habe oft gelacht
Ein schmerzlich falsches Lachen,
Mit Ekel Phrasen auch gemacht
Wie andre Leute machen! Ich habe mit Gewalt erstickt,
Was mein Gemüt bewegte,
So manchem Unsinn zugenickt,
Der Widerspruch erregte."	l00140132	AGITATION#ANGER
